Postal code ;Locality;Population
(april 2009);;(2008-12-31)
58592;LINKÖPING           ;648
58593;LINKÖPING           ;1400
58594;LINKÖPING           ;314
58595;LINKÖPING           ;1425
58596;LINKÖPING           ;414
58597;LINKÖPING           ;1278
58598;LINKÖPING           ;342
58599;LINKÖPING           ;1065
58643;LINKÖPING           ;1307
58644;LINKÖPING           ;1682
58646;LINKÖPING           ;3680
58648;LINKÖPING           ;1775
58662;LINKÖPING           ;1043
58663;LINKÖPING           ;1149
58665;LINKÖPING           ;1379
58666;LINKÖPING           ;1702
58721;LINKÖPING           ;655
58723;LINKÖPING           ;1065
58724;LINKÖPING           ;1222
58725;LINKÖPING           ;1354
58727;LINKÖPING           ;1204
58729;LINKÖPING           ;1756
58731;LINKÖPING           ;1748
58733;LINKÖPING           ;1411
58734;LINKÖPING           ;2301
58735;LINKÖPING           ;1425
58737;LINKÖPING           ;1418
58739;LINKÖPING           ;1348
58750;LINKÖPING           ;207
58758;LINKÖPING           ;863
58921;LINKÖPING           ;1411
58923;LINKÖPING           ;1280
58925;LINKÖPING           ;1337
58927;LINKÖPING           ;1102
58929;LINKÖPING           ;1202
58931;LINKÖPING           ;990
58933;LINKÖPING           ;1271
58935;LINKÖPING           ;1214
58937;LINKÖPING           ;1441
58941;LINKÖPING           ;745
58943;LINKÖPING           ;876
58951;LINKÖPING           ;1331
58953;LINKÖPING           ;1414
58955;LINKÖPING           ;812
58957;LINKÖPING           ;693
59011;BOXHOLM             ;1063
59012;BOXHOLM             ;1291
59013;BOXHOLM             ;876
59014;BOXHOLM             ;336
59015;BOXHOLM             ;740
59016;BOXHOLM             ;485
59017;MANTORP             ;1209
59018;MANTORP             ;1713
59019;MANTORP             ;1517
59021;VÄDERSTAD           ;1447
59023;MANTORP             ;247
59028;BORENSBERG          ;852
59029;BORENSBERG          ;1600
59031;BORENSBERG          ;1177
59032;KLOCKRIKE           ;769
59033;FORNÅSA             ;1366
59034;TJÄLLMO             ;1245
59036;KISA                ;1267
59037;KISA                ;1333
59038;KISA                ;1024
59039;KISA                ;1188
59041;RIMFORSA            ;8
59042;HORN                ;1144
59043;RIMFORSA            ;1342
59044;RIMFORSA            ;826
59045;BROKIND             ;935
59046;RIMFORSA            ;1690
59047;VIKINGSTAD          ;1734
59048;VIKINGSTAD          ;1345
59049;VIKINGSTAD          ;2051
59051;VIKINGSTAD          ;340
59052;NYKIL               ;1208
59053;ULRIKA              ;415
59054;STUREFORS           ;2174
59055;STUREFORS           ;1387
59071;LJUNGSBRO           ;1485
59072;LJUNGSBRO           ;2106
59073;LJUNGSBRO           ;1413
59074;LJUNGSBRO           ;1551
59075;LJUNGSBRO           ;641
59076;VRETA KLOSTER       ;1166
59077;VRETA KLOSTER       ;1253
59078;VRETA KLOSTER       ;686
59080;SÖDRA VI            ;1984
59081;GULLRINGEN          ;838
59083;STOREBRO            ;1051
59090;ANKARSRUM           ;1876
59091;HJORTED             ;910
59092;TOTEBO              ;365
59093;GUNNEBO             ;1288
59094;BLACKSTAD           ;491
59095;LOFTAHAMMAR         ;784
59096;ÖVERUM              ;1546
59098;EDSBRUK             ;1193
59130;MOTALA              ;1042
59131;MOTALA              ;1441
59132;MOTALA              ;1630
59133;MOTALA              ;1418
59134;MOTALA              ;1695
59135;MOTALA              ;1778
59136;MOTALA              ;1822
59137;MOTALA              ;1198
59145;MOTALA              ;1713
59146;MOTALA              ;2320
59150;MOTALA              ;1799
59151;MOTALA              ;941
59152;MOTALA              ;626
59153;MOTALA              ;792
59160;MOTALA              ;1667
59161;MOTALA              ;1544
59162;MOTALA              ;1424
59170;MOTALA              ;1810
59171;MOTALA              ;1763
59172;MOTALA              ;1411
59191;MOTALA              ;380
59192;MOTALA              ;429
59193;MOTALA              ;470
59194;MOTALA              ;465
59195;MOTALA              ;553
59196;MOTALA              ;844
59197;MOTALA              ;1291
59198;MOTALA              ;532
59199;MOTALA              ;410
59230;VADSTENA            ;1087
59231;VADSTENA            ;834
59232;VADSTENA            ;1288
59240;VADSTENA            ;842
59241;VADSTENA            ;1045
59242;VADSTENA            ;502
59291;VADSTENA            ;263
59292;VADSTENA            ;276
59293;BORGHAMN            ;637
59294;VADSTENA            ;352
59330;VÄSTERVIK           ;743
59331;VÄSTERVIK           ;856
59332;VÄSTERVIK           ;673
59333;VÄSTERVIK           ;746
59334;VÄSTERVIK           ;1115
59335;VÄSTERVIK           ;1115
59336;VÄSTERVIK           ;860
59337;VÄSTERVIK           ;1580
59338;VÄSTERVIK           ;1109
59339;VÄSTERVIK           ;775
59340;VÄSTERVIK           ;1837
59341;VÄSTERVIK           ;1549
59342;VÄSTERVIK           ;1567
59343;VÄSTERVIK           ;940
59350;VÄSTERVIK           ;1112
59351;VÄSTERVIK           ;1167
59352;VÄSTERVIK           ;1589
59353;VÄSTERVIK           ;1304
59354;VÄSTERVIK           ;881
59361;VÄSTERVIK           ;20
59391;VÄSTERVIK           ;56
59392;VÄSTERVIK           ;301
59393;VÄSTERVIK           ;429
59395;VÄSTERVIK           ;547
59396;VÄSTERVIK           ;540
59430;GAMLEBY             ;1111
59431;GAMLEBY             ;1260
59432;GAMLEBY             ;382
59491;GAMLEBY             ;428
59492;GAMLEBY             ;548
59493;GAMLEBY             ;572
59494;GAMLEBY             ;317
59530;MJÖLBY              ;493
59531;MJÖLBY              ;656
59532;MJÖLBY              ;991
59533;MJÖLBY              ;1341
59534;MJÖLBY              ;861
59535;MJÖLBY              ;1
59540;MJÖLBY              ;678
59541;MJÖLBY              ;525
59542;MJÖLBY              ;593
59543;MJÖLBY              ;215
59544;MJÖLBY              ;771
59550;MJÖLBY              ;46
59551;MJÖLBY              ;1709
59552;MJÖLBY              ;1069
59553;MJÖLBY              ;1232
59554;MJÖLBY              ;915
59591;MJÖLBY              ;575
59592;MJÖLBY              ;761
59593;MJÖLBY              ;587
59594;MJÖLBY              ;426
59595;MJÖLBY              ;447
59596;MJÖLBY              ;506
59631;SKÄNNINGE           ;1063
59632;SKÄNNINGE           ;509
59633;SKÄNNINGE           ;728
59634;SKÄNNINGE           ;874
59691;SKÄNNINGE           ;720
59692;SKÄNNINGE           ;641
59693;SKÄNNINGE           ;668
59730;ÅTVIDABERG          ;429
59731;ÅTVIDABERG          ;859
59732;ÅTVIDABERG          ;1615
59740;ÅTVIDABERG          ;822
59741;ÅTVIDABERG          ;585
59742;ÅTVIDABERG          ;490
59743;ÅTVIDABERG          ;581
59750;ÅTVIDABERG          ;770
59751;ÅTVIDABERG          ;228
59752;ÅTVIDABERG          ;435
59755;ÅTVIDABERG          ;372
59791;ÅTVIDABERG          ;625
59792;ÅTVIDABERG          ;162
59793;ÅTVIDABERG          ;99
59794;ÅTVIDABERG          ;810
59795;ÅTVIDABERG          ;169
59796;ÅTVIDABERG          ;507
59797;ÅTVIDABERG          ;726
59830;VIMMERBY            ;437
59831;VIMMERBY            ;1005
59832;VIMMERBY            ;537
59834;VIMMERBY            ;970
59835;VIMMERBY            ;1069
59836;VIMMERBY            ;1021
59837;VIMMERBY            ;769
59838;VIMMERBY            ;789
59839;VIMMERBY            ;904
59840;VIMMERBY            ;225
59891;VIMMERBY            ;700
59892;VIMMERBY            ;489
59893;VIMMERBY            ;466
59894;VIMMERBY            ;747
59895;VIMMERBY            ;614
59896;VIMMERBY            ;687
59931;ÖDESHÖG             ;1341
59932;ÖDESHÖG             ;716
59933;ÖDESHÖG             ;503
59991;ÖDESHÖG             ;597
59992;ÖDESHÖG             ;354
59993;ÖDESHÖG             ;676
59994;ÖDESHÖG             ;502
60208;NORRKÖPING          ;1507
60209;NORRKÖPING          ;1530
60210;NORRKÖPING          ;1425
60211;NORRKÖPING          ;980
60212;NORRKÖPING          ;1347
60213;NORRKÖPING          ;1595
60214;NORRKÖPING          ;2174
60215;NORRKÖPING          ;1677
60216;NORRKÖPING          ;1373
60217;NORRKÖPING          ;1225
60218;NORRKÖPING          ;1470
60219;NORRKÖPING          ;1435
60220;NORRKÖPING          ;1757
60221;NORRKÖPING          ;2000
60222;NORRKÖPING          ;829
60223;NORRKÖPING          ;86
60224;NORRKÖPING          ;1538
60225;NORRKÖPING          ;755
60226;NORRKÖPING          ;1440
60227;NORRKÖPING          ;1615
60228;NORRKÖPING          ;1883
60229;NORRKÖPING          ;1200
60230;NORRKÖPING          ;2027
60231;NORRKÖPING          ;988
60232;NORRKÖPING          ;490
60233;NORRKÖPING          ;1525
60234;NORRKÖPING          ;1258
60235;NORRKÖPING          ;969
60236;NORRKÖPING          ;1311
60237;NORRKÖPING          ;1302
60238;NORRKÖPING          ;277
60239;NORRKÖPING          ;815
60240;NORRKÖPING          ;614
60241;NORRKÖPING          ;1168
60350;NORRKÖPING          ;1066
60351;NORRKÖPING          ;2010
60352;NORRKÖPING          ;1018
60353;NORRKÖPING          ;1154
60354;NORRKÖPING          ;1322
60355;NORRKÖPING          ;1358
60356;NORRKÖPING          ;1577
60357;NORRKÖPING          ;1780
60358;NORRKÖPING          ;1924
60359;NORRKÖPING          ;1962
60360;NORRKÖPING          ;2350
60361;NORRKÖPING          ;1230
60362;NORRKÖPING          ;1464
60363;NORRKÖPING          ;2064
60364;NORRKÖPING          ;945
60365;NORRKÖPING          ;1415
60366;NORRKÖPING          ;1143
60367;NORRKÖPING          ;1994
60368;NORRKÖPING          ;828
60369;NORRKÖPING          ;915
60370;NORRKÖPING          ;1580
60371;NORRKÖPING          ;1751
60372;NORRKÖPING          ;406
60374;NORRKÖPING          ;1378
60375;NORRKÖPING          ;1867
60376;NORRKÖPING          ;1290
60377;NORRKÖPING          ;576
60378;NORRKÖPING          ;3060
60379;NORRKÖPING          ;860
60380;NORRKÖPING          ;1404
60381;NORRKÖPING          ;1286
60385;NORRKÖPING          ;1611
60386;NORRKÖPING          ;1273
60560;SVÄRTINGE           ;737
60570;SVÄRTINGE           ;897
60580;SVÄRTINGE           ;1174
60591;NORRKÖPING          ;1401
60592;NORRKÖPING          ;382
60593;NORRKÖPING          ;235
60594;NORRKÖPING          ;308
60595;NORRKÖPING          ;1046
60596;NORRKÖPING          ;1214
60597;NORRKÖPING          ;940
60599;NORRKÖPING          ;756
61010;LJUSFALLSHAMMAR     ;637
61011;GRYTGÖL             ;581
61012;HÄLLESTAD           ;897
61013;LOTORP              ;779
61014;REJMYRE             ;1544
61020;KIMSTAD             ;2041
61021;NORSHOLM            ;1383
61024;VIKBOLANDET         ;834
61025;VIKBOLANDET         ;386
61026;VIKBOLANDET         ;185
61027;VIKBOLANDET         ;334
61028;VIKBOLANDET         ;448
61029;VIKBOLANDET         ;408
61030;VIKBOLANDET         ;525
61031;VIKBOLANDET         ;538
61032;VIKBOLANDET         ;437
61033;VIKBOLANDET         ;773
61040;GUSUM               ;1702
61041;RINGARUM            ;1201
61042;GRYT                ;575
61071;VAGNHÄRAD           ;1124
61072;VAGNHÄRAD           ;849
61073;VAGNHÄRAD           ;1279
61074;VAGNHÄRAD           ;926
61075;VÄSTERLJUNG         ;1039
61130;NYKÖPING            ;1237
61131;NYKÖPING            ;1168
61132;NYKÖPING            ;1482
61133;NYKÖPING            ;1578
61134;NYKÖPING            ;1685
61135;NYKÖPING            ;1048
61136;NYKÖPING            ;1435
61137;NYKÖPING            ;2157
61138;NYKÖPING            ;1102
61139;NYKÖPING            ;561
61144;NYKÖPING            ;807
61145;NYKÖPING            ;2577
61146;NYKÖPING            ;1350
61147;NYKÖPING            ;68
61150;NYKÖPING            ;1874
61155;NYKÖPING            ;867
61156;NYKÖPING            ;1549
61157;NYKÖPING            ;2006
61160;NYKÖPING            ;1719
61161;NYKÖPING            ;1156
61162;NYKÖPING            ;1657
61163;NYKÖPING            ;1950
61165;NYKÖPING            ;2128
61166;NYKÖPING            ;2372
61170;JÖNÅKER             ;604
61172;STIGTOMTA           ;1849
61173;VRENA               ;648
61174;TYSTBERGA           ;852
61175;ENSTABERGA          ;446
61176;NÄVEKVARN           ;1191
61190;ÅLBERGA             ;712
61191;NYKÖPING            ;786
61192;NYKÖPING            ;615
61193;NYKÖPING            ;1287
61194;NYKÖPING            ;1000
61195;NYKÖPING            ;1314
61196;JÖNÅKER             ;757
61197;STIGTOMTA           ;784
61198;VRENA               ;333
61199;TYSTBERGA           ;1448
61230;FINSPÅNG            ;767
61231;FINSPÅNG            ;282
61232;FINSPÅNG            ;678
61233;FINSPÅNG            ;731
61234;FINSPÅNG            ;1218
61235;FINSPÅNG            ;496
61236;FINSPÅNG            ;1023
61237;FINSPÅNG            ;833
61238;FINSPÅNG            ;341
61240;FINSPÅNG            ;808
61241;FINSPÅNG            ;1201
61242;FINSPÅNG            ;1080
61243;FINSPÅNG            ;1134
61244;FINSPÅNG            ;30
61245;FINSPÅNG            ;1033
61246;FINSPÅNG            ;995
61291;FINSPÅNG            ;660
61292;FINSPÅNG            ;317
61293;FINSPÅNG            ;503
61294;FINSPÅNG            ;721
61295;FINSPÅNG            ;421
61296;FINSPÅNG            ;135
61330;OXELÖSUND           ;1114
61331;OXELÖSUND           ;664
61332;OXELÖSUND           ;689
61333;OXELÖSUND           ;851
61335;OXELÖSUND           ;1498
61336;OXELÖSUND           ;1657
61337;OXELÖSUND           ;1587
61338;OXELÖSUND           ;1407
61340;OXELÖSUND           ;662
61341;OXELÖSUND           ;912
61351;OXELÖSUND           ;113
61430;SÖDERKÖPING         ;1313
61431;SÖDERKÖPING         ;1184
61432;SÖDERKÖPING         ;1427
61433;SÖDERKÖPING         ;1698
61434;SÖDERKÖPING         ;1420
61490;SÖDERKÖPING         ;1002
61492;SÖDERKÖPING         ;1512
61493;SÖDERKÖPING         ;808
61494;SÖDERKÖPING         ;179
61495;SÖDERKÖPING         ;293
61496;ÖSTRA RYD           ;1083
61497;SÖDERKÖPING         ;430
61498;SANKT ANNA          ;368
61499;SÖDERKÖPING         ;33
61530;VALDEMARSVIK        ;805
61531;VALDEMARSVIK        ;686
61532;VALDEMARSVIK        ;482
61533;VALDEMARSVIK        ;783
61591;VALDEMARSVIK        ;270
61592;VALDEMARSVIK        ;225
61593;VALDEMARSVIK        ;222
61594;VALDEMARSVIK        ;493
61595;VALDEMARSVIK        ;543
61630;ÅBY                 ;1093
61631;ÅBY                 ;1070
61632;ÅBY                 ;1052
61633;ÅBY                 ;1793
61634;ÅBY                 ;1693
61690;ÅBY                 ;999
61691;ÅBY                 ;786
61730;SKÄRBLACKA          ;815
61731;SKÄRBLACKA          ;604
61732;SKÄRBLACKA          ;1014
61734;SKÄRBLACKA          ;1674
61790;SKÄRBLACKA          ;1382
61830;KOLMÅRDEN           ;1829
61831;KOLMÅRDEN           ;558
61832;KOLMÅRDEN           ;571
61833;KOLMÅRDEN           ;896
61834;KOLMÅRDEN           ;596
61835;KOLMÅRDEN           ;513
61892;KOLMÅRDEN           ;425
61893;KOLMÅRDEN           ;489
61895;STAVSJÖ             ;456
61930;TROSA               ;820
61931;TROSA               ;549
61932;TROSA               ;795
61933;TROSA               ;1025
61934;TROSA               ;978
61935;TROSA               ;783
61991;TROSA               ;816
61992;TROSA               ;418
62137;VISBY               ;237
62138;VISBY               ;364
62139;VISBY               ;828
62140;VISBY               ;249
62141;VISBY               ;1298
62142;VISBY               ;1507
62143;VISBY               ;1971
62144;VISBY               ;695
62145;VISBY               ;1170
62146;VISBY               ;1291
62147;VISBY               ;1088
62149;VISBY               ;1374
62150;VISBY               ;1386
62151;VISBY               ;1365
62152;VISBY               ;1267
62153;VISBY               ;1657
62154;VISBY               ;928
62155;VISBY               ;836
62156;VISBY               ;1105
62157;VISBY               ;917
62158;VISBY               ;1065
62170;VISBY               ;297
62171;VISBY               ;442
62173;VISBY               ;441
62174;VISBY               ;273
62175;VISBY               ;387
62176;VISBY               ;169
62177;VISBY               ;327
